"s.area"	"s.perimeter"	"s.radius.mean"	"s.radius.sd"	"s.radius.min"	"s.radius.max"
457	109	12.0602756877781	2.75445761602724	6.13378056625878	17.7629487023923
418	83	11.0623226614294	2.39715877985414	5.0823670024419	15.4989030746109
290	57	9.15213327348869	0.96455261437709	6.70763038074666	10.7316235454477
391	98	11.450617230449	3.58440554707132	4.72668217303091	18.970296165578
297	70	9.59046454083602	1.87402494188408	6.3039346313818	14.0558942534904
555	103	13.9568310149009	4.73616934953391	5.1941747572816	22.2009541243286
283	72	9.38217247389411	2.02818531149353	5.29283305896977	13.1650916193424
413	103	10.7752545866478	3.46323436666882	2.09874979056157	17.5761006423547
272	57	8.99456479905018	1.82866992231999	5.61321265905735	11.69717683159
244	59	8.35713015369382	1.27280184854999	5.66398481017604	11.0021282316114
289	77	9.49102342323409	2.08313034765778	5.5709593239257	14.6050783997061
346	85	10.1792896024249	3.0639867406791	2.80858791743565	16.808784159287
281	99	9.77487102070933	3.23435917377036	1.04490543330706	14.6639428975958
334	75	9.5005035254755	2.66272823459633	1.78053674803724	13.6405148159607
240	56	8.46942618395039	1.77658558451466	5.02014436941777	12.2978682614309
336	97	10.5299671305139	3.06489357944055	5.43323421269419	18.1492788470998
281	85	9.1459716296341	2.78327782944493	2.85201319049445	13.9900755728077
91	48	6.329485095731	2.70354326776861	1.76874877306586	11.5633820984846
284	73	9.46900510691823	2.28413698110914	4.79555761778057	13.5701163516368
174	51	6.94326172887466	1.15381689162543	4.90588078556746	9.4157262904311
483	141	12.6847862573913	4.73643924016459	2.63014449744894	20.1354262575669
334	115	9.94215236429405	3.47300085078967	0.507039295204015	15.9468042913855
189	58	7.44741455880615	1.82312069393899	4.40280150787166	11.3929124556088
244	67	8.09135151520237	1.93427927552049	1.95408420698624	11.285200863114
227	56	8.28155021449517	2.07721974309928	3.77647963974228	11.4116643914757
151	40	6.57657217957591	0.936722139606057	4.63370801842323	8.3349415114924
171	52	6.97308933204028	1.43443647737455	3.80676950744855	10.1995076166108
177	57	7.37848186862104	2.12316651056252	2.85269847356885	11.7606686535074
327	120	10.287854697838	3.08631228069201	0.6718548123582	15.2441701060511
278	91	9.00090406383302	3.13536021401699	2.25550621726025	14.8941116231668
245	76	8.83918524557545	2.67416894392663	3.54953568810178	13.9687336358949
134	39	6.10298631103442	1.01603250853414	4.03550970671994	8.33916955394486
192	59	8.09846206483632	2.93784650056453	3.26058702546745	13.5560695251605
262	101	9.69790656109635	3.63885505494428	3.73456369389077	17.7988328587085
140	48	6.39682489808145	1.25412069725576	3.60663451156338	8.60277934739698
303	109	9.49543962508351	3.02736943430551	3.13782927534824	15.0342761315523
199	65	7.98540711988665	2.8124650255952	2.81756955989591	13.5890314278807
194	60	7.20600039078083	2.0406841258264	1.70073513516954	10.9723516166773
315	108	10.3915152043914	3.58252487210273	0.791436505420604	16.6059026063549
133	43	6.2650723387701	1.33283572393311	3.40592491105269	8.60342543123908
151	47	6.90817808760132	2.13531175019248	2.89432094066294	10.6088315319604
61	48	5.59066241901373	2.50367035458051	1.15338421130554	10.7236636372816
265	88	9.18578012670161	4.28872214986816	0.0321412173266471	17.0747324313825
107	40	5.51306723153805	1.11404205510449	3.95790348543271	7.97276614482078
152	54	7.18231742034587	2.49334827274465	3.55555555555554	12.2691020126793
261	99	9.73010783103851	4.10389932366836	0.880875263863546	18.4920999189466
90	31	4.91371406075574	0.724947863563816	3.60656125403195	6.48379072330384
92	39	4.96972575965062	1.27693264185194	2.29368971131268	7.91813803413905
127	40	5.82023867709856	1.33854276794056	2.19274371507477	8.14298010558784
138	50	6.44260154012193	1.93041068045598	3.40094104623997	10.6680082489657
105	36	5.5750577108837	1.28099716726402	3.10017920628967	8.26303683749375
93	37	5.03678755832281	1.38433414556715	2.38481928848167	7.94139417338624
291	101	9.45444494064037	3.72171904586858	0.55392478141381	15.8950736807645
126	40	5.98796360857955	1.59312329162777	2.73061348418262	8.85473037421246
133	43	6.31992748460597	1.63258417352469	2.76988362086226	9.48304113808475
105	45	5.95557694400416	2.11163550325665	1.96211022707952	9.78121151828503
186	68	7.52178994147314	2.54056425500183	3.22407815209182	12.622830760229
170	58	8.16022118884679	3.31473747987844	2.19934051297952	14.4344844061484
102	46	5.24866869368278	1.50994266428773	1.78697767891842	8.08768697028395
140	52	6.21769149378185	1.71469080570195	1.4987667514153	9.73179532443454
164	63	6.97507318915101	2.390015399093	1.98438093612907	10.2198681110672
75	28	4.44917920215279	0.569826628295586	3.33082388533257	5.81452263469564
78	30	4.56442484711571	1.01676132539083	2.18301524400447	6.37434092453666
104	39	5.36515741287221	1.2754047474236	3.02954984363934	7.94524324384175
106	44	6.10056117213059	2.32953824317503	2.39166078746841	10.1776066776994
107	44	6.09486280090615	2.3094449263584	2.30533427417856	9.99072400357966
102	45	5.99759012342933	2.11199376173664	2.58017130257224	9.99063759257503
107	41	5.4660025288286	1.57623152658251	1.73325248823803	8.31421165279637
95	36	5.29041720323407	1.67541353315622	2.8105016906393	8.6351367342824
74	41	4.5759410652937	1.30416967776374	2.26724339748484	7.26460865875804
57	23	3.83493063796861	0.590023235007487	2.74051034944687	5.14037357141359
62	24	4.01249167084921	0.378108644335547	3.25427069829439	4.78786080740768
73	34	4.40840766796821	0.986162373781678	2.01593993978752	6.16006223848485
119	43	5.97607512848411	2.12377750061683	1.42545050425319	9.24897491871677
93	40	5.43740495358375	1.78455242868986	2.91547594742265	9.12688336728375
96	39	5.33006453695971	1.52494418484325	2.15628677350037	8.10402453569916
49	23	3.51837908865223	0.483202813573245	2.74980666101596	4.61054105793245
99	45	5.56404091689742	2.22765265008087	0.548848401565767	9.34826847372225
76	33	4.72560391695266	1.75107969795873	1.15310894487515	8.06202994942451
60	30	4.06293275823183	1.17393907748326	1.53224599127484	6.067490786515
87	40	4.96051899037525	2.15235367589216	0.660018939122112	8.54608828646189
53	22	3.66794013501758	0.448524072501288	2.75178379412096	4.4547773594551
130	58	6.37321790446116	2.63580952983534	0.90217072082426	11.4795221699725
60	29	3.97813632814176	0.899660901449166	2.07269778305499	5.74632178275073
98	36	5.51693382652511	1.72853228774948	1.90556365401589	8.72850092484743
82	31	4.76359817511171	1.19185374963358	2.77381842925236	6.80729241099437
58	28	3.92993022341797	0.838813222797211	2.78937488425242	5.72543555067195
83	30	5.05781823309081	1.54439029642147	2.70185121722125	7.54320886625842
56	23	3.78235854081787	0.560180038813874	2.58540326040323	4.73992813390202
107	44	5.72344052735418	2.16040085068137	1.33395732643905	9.22976343455518
88	44	4.34963366801635	1.6716847577415	0.777392335294863	6.90946470280723
59	25	3.92275649635383	0.827998472410302	2.27297162322803	5.31096977961659
86	47	5.09581482931361	2.17460660099194	0.419640062198209	9.61412590570447
97	36	5.61806998890068	1.98814529111404	2.16951379886303	8.99605537697931
51	23	3.64251041157492	0.835518663190698	2.03002043998753	5.18267435032824
64	28	4.25423675748875	0.996647553514025	2.08248281958765	6.21469620975883
63	25	4.11730535719998	0.800872396560382	2.75070899951267	5.61839834828398
61	31	4.20117670452828	1.63865247542185	1.56177012089166	6.89696731676863
71	35	4.51517353425499	1.23426578871651	2.29373592416309	6.97166275953261
52	28	3.81836044849651	1.34457375677139	1.40334876459921	5.80376373307768
51	23	3.63461025632747	1.02861036670332	1.88617495334639	5.34800282493392
127	74	8.32832186177384	4.19719081062707	0.785645505608055	16.0765380818857
43	19	3.29907961643573	0.424011315622132	2.53179230964332	4.09614371718093
53	24	3.75244391539722	0.878404927897096	2.45409238710456	5.48688461495022
68	28	4.60727543808301	1.50722842576461	2.32252721255569	7.25316609263479
41	19	3.17823210739128	0.457263577192008	2.31818058374171	4.08530913059483
50	30	3.78718867589441	1.10578365367402	1.69345143945075	5.93305242780735
63	31	4.08463684048434	1.08649258024878	2.0805826447222	6.1492028027429
49	21	3.58193406762231	0.846305852501123	2.33527615909318	4.87229196835978
177	90	7.32860440482576	2.70891567684105	1.42126704035518	12.7287077113115
46	21	3.3591404705064	0.414677721045161	2.39472208774861	4.00255020746334
44	21	3.39401175013968	0.699824645678038	2.22335571998637	4.82458744256232
59	24	3.93039220943305	0.882863316478569	1.62713534914726	5.40656108610435
44	19	3.3414786473167	0.57477415118708	2.36842105263163	4.66554530782743
60	29	3.81980609878309	1.15454817422469	1.03735234182697	6.12289906698959
64	31	4.13434100233933	1.01592047106802	2.11087072890101	6.13590446643591
61	33	4.16022845752522	1.43232125467925	1.06103887272798	6.77596356818117
66	33	4.19710006094652	1.71541874039399	0.978182569186046	7.03578678500947
61	31	4.00876792224071	1.19333840155219	1.61322577420004	5.89334621896659
56	34	3.81388979425789	1.21235950588576	0.794662122712094	5.70209091741353
44	21	3.29976715408719	0.602691802731242	2.02030508910442	4.4008348002141
39	20	3.09862532780861	0.588235563242277	2.12190951739232	4.38206572292114
59	26	4.0167421443908	1.19866111250618	1.70015662348457	5.98444729841083
106	51	5.33612732692171	2.12403386341109	0.389204573358383	9.93086443544658
87	49	5.54960095641349	2.18756396402736	1.50107555497414	9.72835972421771
41	21	3.15665341536834	0.574738023574462	1.70167317954337	3.90853476266101
48	22	3.48151576486371	0.748909981789315	2.54950975679639	4.74341649025257
113	62	6.7435262441328	2.98563757585182	1.94219267399875	11.7678285933424
39	21	3.07039297172857	0.646909566958124	1.62184632056439	4.18180921906666
84	42	4.9780085084854	1.93005187072456	1.24175283908617	9.32324527695862
79	40	5.40573855412659	2.14064609041974	1.58764763093074	9.55356608811604
48	33	3.70513206466928	1.61949897065674	0.683667525616835	6.34231637835567
46	24	3.51239474260136	1.13110681042541	1.58388148406228	5.2844438895897
66	31	4.33886762314313	1.47910625861787	1.53013435169442	6.53176023590856
67	34	4.3473324610252	1.4654054988585	1.63069603242695	6.59414126038695
34	17	2.87427083212055	0.472224786902381	2.02578533620274	3.98353010666755
65	34	4.54224830617685	1.77798563554075	1.16353179087357	7.67737204533501
82	40	5.21290455736109	2.18016652479668	0.756637297521081	8.46596125670322
39	24	3.18955704382529	1.03093985047411	1.0865337342004	5.03460248899767
34	20	2.87000794893258	0.691414761965494	1.78465682975747	4.33416658655386
54	27	3.87842646473223	1.25939114066355	1.5990394922165	5.94741474192635
37	19	2.97430403733778	0.422428977934286	2.05869549637978	3.76637698164521
77	38	5.08685241865636	2.21786977102476	0.315789473684163	8.5529149750618
58	26	3.98403897326761	1.135198688792	1.9095679365087	5.89917755776071
35	17	2.88612442453987	0.280339623214951	2.36467661673435	3.29936556761887
35	19	2.8657008413163	0.491988126775338	2.0694319211934	3.80005831709156
60	30	4.18895365049644	1.77526229129148	0.683942817622794	7.12748981838002
45	21	3.42594129024165	0.743757829487515	2.09198882252271	4.69500627265048
27	16	2.44091698027002	0.408563698129809	2	3.16227766016838
36	17	2.94558055144905	0.547114029831002	1.78904780302887	3.78395812613542
31	17	2.6758354926547	0.402124015955068	1.94829354843291	3.40008141567492
81	37	5.06908137941866	2.05738398706194	1.4763784090538	8.42558627144312
34	18	2.83899916965299	0.375101317859899	2.22846345779235	3.60084009402187
53	26	3.91596720410634	1.30524418973045	1.93151992761383	6.15504795957071
34	19	2.9463980429416	0.825602482419063	1.48864585512954	4.49622802824712
42	22	3.23882803357778	0.953285528836573	0.958864686805854	5.17962473512255
32	16	2.83398366508245	0.46747896855992	2.12132034355964	3.53553390593274
28	15	2.58852254770941	0.434096658463155	1.9436506316151	3.33333333333334
32	16	2.76046446822409	0.489091933763247	1.625	3.41183601598905
30	16	2.66800034636757	0.547487809711333	1.87604137747545	3.93948362732986
63	35	4.31853639579727	1.85385382660534	0.985196551403841	7.41806949967714
65	37	4.92235634996062	2.12427764592125	1.89266393513637	9.09787700293619
24	14	2.30305835546192	0.261478853693548	1.92327314540518	2.64285714285714
31	17	2.75036941118533	0.551344005810067	1.68444953685603	3.75918713145183
48	25	3.65794681033953	1.03316268454046	1.71813852759323	5.3732671625372
38	19	3.06997205844401	0.804545661251045	1.94167018375758	4.72747612060751
59	25	4.20465801446193	1.28905041849458	1.94401646083564	6.32607303151012
46	24	3.50522374316846	1.19527582093252	0.671854812358208	5.7403300330982
55	30	4.12989674367136	1.45585316641763	1.88620724677266	6.83796590937527
28	16	2.55186769781925	0.533709895754869	1.68170300588421	3.5816371954736
54	32	4.06326614058238	1.43635318020909	1.04067661283417	7.31577117004763
56	27	3.74198040047721	1.34676250295728	0.269633699603072	5.65018178325375
38	20	3.12529328885281	0.89863332825551	1.6507574019219	4.96235831031979
88	51	4.75455436919673	1.9696219817826	0.377164393366093	7.9363335511132
28	15	2.56121275782179	0.442430519659832	1.9436506316151	3.33333333333332
24	14	2.34700010865588	0.330056705347418	1.93385519581157	3.051429909042
27	15	2.52128312979865	0.506423451990588	1.52315462117277	3.3941125496954
30	16	2.64676845719888	0.378225110188425	1.76112535045067	3.36920799298589
35	19	2.89640764488926	0.739669414853487	1.34184724041919	4.09884788893423
39	20	3.09291110171317	0.617576648602742	1.81727818453858	4.15962738715859
31	16	2.76351017363848	0.499730197403175	1.81680523171858	3.57781794534043
39	20	3.09044951027018	0.718764095145852	1.81176709319941	4.19314917454659
64	37	4.29621494101476	1.57169387025574	0.925256365871539	6.73369035738
31	17	2.69140569408703	0.57809174108978	1.64810890895561	3.4825317919095
30	16	2.65022111618224	0.441676392103744	1.74104853464801	3.4323825544365
28	16	2.54651849356884	0.515018020958395	1.76776695296637	3.82426463519459
73	47	4.87987059143787	2.26541102101041	0.7659574468085	10.0758553494523
29	15	2.60089607307214	0.421380872015019	1.8773503787105	3.31528446910837
59	29	3.79268794464693	1.22044161124899	0.479049792739659	5.97308668662964
34	19	2.85695830794507	0.67286527285712	1.15430064207688	3.9624274157303
82	44	5.45930127711806	2.36554918657104	1.56966333180296	9.74493935205375
24	14	2.32997433103257	0.403802366787545	1.59719141249984	3.09047252182624
29	17	2.71752044635245	0.680318667029119	1.50661746763122	4.17688481790036
24	13	2.34506593534978	0.273185387426713	1.87161924009172	2.82214405043759
40	20	3.09619998793563	0.700746483906538	1.25399362039845	4.09542427594502
39	21	3.20396778113712	0.972355290609754	1.59719141249983	4.74879146816991
52	33	3.74647964416282	1.25261031781186	0.303030303030312	5.62200843824573
36	20	2.97188760018437	0.712659871095855	1.86010752377384	4.08166632639172
41	21	3.22099747181402	0.842066216710452	1.62184632056437	4.62518002346209
33	17	2.81564014257751	0.541870717702414	2.00345721952075	4.11764705882342
30	16	2.68398299261177	0.467022799626291	1.85825859341481	3.59904501222199
23	13	2.30020304311974	0.342563839439217	1.76923076923072	3.00886264855507
25	14	2.37502872173863	0.338142886562627	1.72022779697028	2.94507544686978
26	14	2.42975291896459	0.246143184079399	2.06155281280883	2.69258240356725
26	14	2.45003859659749	0.407035897828922	1.78571428571436	3.42931539547368
74	38	5.0804724685128	2.40996121754909	0.343115916063321	8.86814773903378
44	22	3.3554269230307	0.94442395696091	1.20003443476757	4.93448817545648
47	25	3.43938349220217	1.26911039455486	0.282842712474587	5.45893762558249
47	25	3.57702308635993	1.33690158188555	1.25602547744861	5.48977230857533
21	12	2.15737865166653	0.111283511807396	2	2.23606797749979
65	39	4.0950958377048	1.64205078390493	1.26916601751433	7.15366234484938
28	15	2.53973261125872	0.414705299617935	1.90904280843687	3.60246828962825
38	20	3.07279829483822	0.8294037854021	1.9416487838947	4.53541618817952
28	17	2.57849333807502	0.540877598067255	1.69774937525432	3.94819392812934
70	36	4.72920996680644	2.00046420624713	0.722222222222229	8.03253415419266
26	14	2.44944201387212	0.294904246418503	1.88576839749203	2.90056292917811
31	16	2.7098934936734	0.609361143285776	1.76001598004109	3.56688326834507
29	15	2.63777106973663	0.473694000260389	1.83060402903282	3.46666666666667
28	15	2.54784327805087	0.336064093493231	1.61107279647931	3.04338992280362
50	30	3.81795698940977	1.80335612564628	0.194365063161538	6.81452696654565
28	15	2.55518945386769	0.43704331003158	1.81107702762744	3.29848450049416
27	15	2.51424154338587	0.440618902304675	1.83060402903275	3.25849317595994
52	26	3.71537704989212	1.14965778478003	1.41054775545322	5.53218126834251
33	16	2.83946473425492	0.496017915929081	1.90496883176602	3.77543457763474
43	21	3.32797551462663	0.740379457093125	2.03428660602793	4.71524761711437
33	18	2.83377070297912	0.572510518938528	1.84925744189933	3.94092174465967
31	16	2.72549786294188	0.616648318816546	1.83818014623159	3.65771872209988
25	13	2.42315663047752	0.323486174541633	1.94753675402646	3.09226942188336
39	19	3.16130543369933	0.722068841542669	1.82397088959612	4.32380513653496
32	17	2.75234871995154	0.473164329021778	1.59800914202428	3.5514020819114
72	40	4.83156237353627	1.98330659017423	0.649999999999977	7.76031571522706
49	29	3.87894683302781	1.61448622138822	0.966132808698054	6.36821028698136
27	14	2.53500800616867	0.367367525043601	2.07265973264957	3.07225902394389
52	30	3.98207427962379	1.75428870942132	0.752034278178572	6.71557063017644
23	14	2.27510134987432	0.315315797069674	1.92989372658661	3.118411421849
64	33	4.47725845182887	1.59258979238325	0.338798178409107	6.91898547210991
31	20	2.9538131723946	1.06887218253079	1.04043260233418	4.44775224130131
29	16	2.64559199600285	0.609866166208324	1.52197445773574	3.75052079716937
31	16	2.73665558958879	0.605132162401254	1.7908185977368	3.73591103346961
32	19	2.76434968866839	0.746871329037663	1.49050550089544	4.1052631578948
18	11	2.03905561407889	0.373862092021087	1.43739893644009	2.57129738613289
28	16	2.54738445553403	0.445345299406648	1.34629120178363	3.36340601176843
81	51	5.28263177432621	2.5463015521633	0.316774400419642	10.3489297041173
30	20	2.93652497631735	1.03528791331899	0.951314879522009	4.53927306955639
25	16	2.36040878485598	0.571758575252458	1.31398725260179	3.27514312664348
61	37	3.93308237995279	1.61998823971492	0.95210351101678	6.82907247182363
38	25	3.18350033640322	1.09823750078048	1.28809937504838	5.34220928081259
29	17	2.95258036112068	1.11388810918109	1.34395995985835	4.74469290119431
21	12	2.1957618928221	0.297240529289903	1.7340543372238	2.61539247107927
28	16	2.58499125038288	0.401958002089725	1.94454364826301	3.64434493427831
33	17	2.88997851791331	0.888759066401186	1.38454144658106	4.06265803525451
22	15	2.16348589069312	0.484648693722959	1.24543611281796	2.94693814737342
16	10	1.85522771318994	0.296867196254532	1.2529964086141	2.40208242989284
38	21	3.17346935689342	1.18640224660318	1.11167785999324	5.30028023047292
34	19	2.9079476411802	0.790046154428222	1.30734129982888	4.16421904102157
48	26	3.74719355542838	1.46000595246489	1.27852077989194	6.46439954972321
24	15	2.33901178349903	0.577467160189337	1.18133634311129	3.44415769415721
26	15	2.45471320723272	0.490968162821082	1.61245154965977	3.25576411922004
42	21	3.65344643215816	1.3962024643818	1.65848331116837	5.82997959958003
24	15	2.30454813616396	0.494584111813953	1.52023390013222	3.16929715306791
29	23	2.77093881801621	0.940864017245336	1.00094473332362	4.71373330424158
29	17	2.67192283056019	0.613513913279287	1.37702351890816	3.63184683304304
20	12	2.12781433485417	0.44116706428669	1.20185042515471	2.84800124843925
32	19	2.82006662076706	0.760973199340236	1.21166994033908	4.2108552503094
27	17	2.46697777607354	0.516683489991552	1.53392997769471	3.29884115124931
32	19	3.12397120047359	1.28158729256851	1.08502779621518	5.36738896167661
32	21	2.86847925769531	1.0139342068577	0.602338601936823	4.5177904819726
37	24	3.21665923861213	1.34641210811305	0.76829537144109	5.33137985057437
25	15	2.35637851163801	0.344371051341046	1.74992063312099	2.98812464413529
19	12	2.03784343227329	0.38184454513809	1.27202812687284	2.57255817340545
36	19	3.15096618942807	0.886619147957211	1.3653812390602	4.61360147385506
21	12	2.19849834780865	0.322653087204556	1.67705098312484	2.61007662722764
29	16	2.65235711881587	0.631344172592714	1.73317807798276	3.67476614902227
25	15	2.40469233544621	0.599730767985516	1.48024022074495	3.2441400161591
50	31	3.79689335660185	1.37535934416626	1.45304588768453	6.18388022278748
27	16	2.47835870885001	0.528784559407047	1.25623445264011	3.13498405099611
27	15	2.49615438555377	0.353226328345192	1.584648576534	2.98514842363178
51	30	3.57794229270464	1.33020301502688	0.980929264637507	5.91288611612149
23	13	2.27664300085421	0.326860023655224	1.62269408536375	2.74885667464701
28	16	2.7040604890527	0.843501257582968	1.26552854570729	3.98140207715825
22	14	2.20208852196635	0.361106602208738	1.73793215151372	2.85714285714294
20	13	2.10019391441439	0.48997254598728	1.09328233873476	2.82214405043759
27	16	2.50218816011634	0.637983668579059	1.1267347735825	3.50278906730051
32	18	2.81211074535146	0.858542301971153	1.27777777777783	4.06467771640896
55	30	3.78874470730911	1.54267883478113	0.546707315561845	6.62562366037264
22	13	2.26077034384187	0.566453983238707	1.25221696893071	3.19114900195255
24	14	2.35640922631811	0.389123618887319	1.69332422730424	3.07225902394379
26	16	2.42623237879828	0.559120017590885	1.31843894435806	3.49832549228913
19	12	2.05116534854493	0.302211555106139	1.61804065324564	2.57255817340557
38	26	3.55085031926016	1.68074208695824	0.67170189217591	6.1197372028505
20	12	2.11226004733321	0.3488421215582	1.5	2.69258240356725
26	15	2.56274469304435	0.612014591733921	1.65058912041869	3.70465173051999
24	15	2.3342840810395	0.471411646140301	1.59024805891686	3.25508149752901
36	22	2.98799454638391	1.07160387819927	1.07276579283691	4.90509096300688
28	15	2.54202749838564	0.541896441219884	1.40633487398191	3.19026296373477
51	28	4.08771200478184	1.65748098602176	0.910539198855882	6.88480284424191
31	19	2.72222464683565	0.734596131432523	1.16861070058811	3.82476258926821
40	23	3.38855331986396	1.29552573410932	1.06942381532604	5.40251289287275
19	12	2.03527044947587	0.429025740928417	1.19315175527301	2.66275755144508
24	14	2.41175046362078	0.626612619322607	1.07142857142856	3.40243010394699
22	14	2.18143162707013	0.352149283177851	1.27174955819752	2.68118919701767
22	14	2.23637598101973	0.55663898651997	1.21428571428569	3.42931539547367
28	18	2.67336237181545	0.73159578620533	1.38888888888889	3.93504357043666
20	12	2.11426846732386	0.292274534702486	1.66666666666666	2.60341655863555
22	14	2.34631532410758	0.58458803902246	1.69332422730427	3.58710843699707
19	11	2.12325390522957	0.450040726579553	1.38766704749758	2.847356320612
20	13	2.06568036084288	0.441025065462839	1.38675049056303	2.73158167762538
30	19	2.84408053183587	1.03931756344453	1.18742254449246	4.54097991792064
41	22	3.20757238167593	1.04085553404692	1.27596989523802	4.91666083017814
27	15	2.48033967363059	0.430920968614771	1.74992063312083	3.16157485370114
32	20	2.9350361723656	0.901699876292272	1.31244047484061	4.16203075433138
42	24	3.31083967802539	1.3203036535297	0.738335214444486	5.34276509767082
21	12	2.19434014611079	0.387490775302141	1.61804065324568	2.99188717850272
33	22	2.85392446237273	0.884760483681162	1.05724575905576	4.29900046041836
43	26	3.3347640909408	1.06826156782802	1.27388424320607	5.54073137248244
17	10	1.97726990347453	0.300672128428632	1.4142135623731	2.23606797749979
38	23	3.28218035671929	1.14144928608139	1.72274893531817	5.26374337605118
51	31	3.45738720426537	1.36503888587416	0.388438534799719	5.2230179736798
19	12	2.0189874197688	0.250157325905574	1.53659074288216	2.31540733157498
25	18	2.54231258512354	0.761483155470753	1.03339306876325	3.8530090854222
26	16	2.41808461417004	0.576675210767846	1.14904851942814	3.43806813486877
40	59	5.82777339119936	3.48431856447059	0.485349866551757	12.8041957537262
31	18	2.82487653975667	0.953394684284159	1.33333333333326	4.33333333333336
24	16	2.41913356391056	0.785202394266217	0.951971638232989	3.9250796170269
27	18	2.81231395877529	1.01447612205311	0.916245694581715	4.47903208238803
28	18	2.72870094860362	0.903624264892238	0.890623307882324	4.47386098339739
24	13	2.39199180263214	0.601012023862267	1.32789819243326	3.30411255306382
31	18	2.69507105676692	0.798640449062321	1.4487116456006	3.92837100659195
22	14	2.19420205811334	0.330070774117113	1.46559175204879	2.87937776724947
28	17	2.54042539953099	0.641319493335424	1.48113862494286	3.50037071689687
23	13	2.27731961736716	0.445455659937175	1.49357598761138	3.16227766016842
27	17	2.48484919728666	0.64859862479532	1.43244654845717	3.68528355474753
20	12	2.11426846732386	0.292274534702482	1.66666666666665	2.60341655863556
26	15	2.46369846699862	0.53455160580078	1.49814700361624	3.29309040939423
23	13	2.27664300085421	0.326860023655228	1.62269408536373	2.74885667464704
24	14	2.38473071088264	0.486342291321925	1.46559175204879	3.18558616013967
20	12	2.08847001616964	0.219123740800978	1.47431716774612	2.31090410397694
26	17	2.6968432838097	0.90770155652577	1.42153482042292	4.08262416457897
31	24	2.60952735240013	0.746114228198354	0.961949698384623	3.98020274469637
21	13	2.29091083689642	0.570694344138747	1.34560428342586	3.2644761806035
18	11	2.04921617680359	0.496984962007931	1.38468601924795	2.78128337105062
21	13	2.12662231730833	0.419168667241657	1.412119980822	2.80004226510781
41	24	3.17127911896676	1.06650513081271	0.849836585598727	4.69633426786851
40	32	3.67228036816135	1.88686388886871	0.485130459258126	7.38141934606753
20	13	2.11582157286488	0.444809267908545	1.21626063852632	2.87202380039919
32	20	2.88780601340984	0.977535896483594	1.51822264506895	4.71221816133339
36	21	2.98729536839449	0.931369745011887	1.00902952859131	4.15406256905985
45	32	3.6575094297673	1.29171328423273	1.45270491239618	5.7650109767892
25	16	2.35473338779371	0.560897203068067	1.06800046816469	3.10493558709356
22	14	2.28117626941027	0.55815853512102	1.18880835550664	3.31431650232003
22	13	2.26944001464439	0.484001450975345	1.56892908110547	3.10086836473025
27	17	2.5958818639962	0.759128606304069	1.34267202476627	3.99740400188991
20	12	2.11765693565326	0.410252215907976	1.23040192168611	2.64837476367854
53	37	4.72110360667327	2.59496146425032	0.241737078648667	9.03321522802006
21	13	2.20999527299733	0.513663204261617	1.24273034010803	3.07692307692314
28	16	2.62068079769172	0.752081050558986	1.37073201246633	4.0625
20	13	2.11354844236712	0.42871967033484	1.34560428342584	2.82214405043761
