"s.area"	"s.perimeter"	"s.radius.mean"	"s.radius.sd"	"s.radius.min"	"s.radius.max"
1289	235	20.1407041340568	6.45133503396514	4.99918870738091	34.1377119487189
701	129	14.4143933102065	2.97149734584783	8.73157661952322	19.5804869454846
983	160	17.1636079025954	3.84017329732203	8.4827697606678	24.7779111874367
525	140	12.974613493328	4.52440283631804	1.58674355270174	22.6747949611593
1033	223	16.8912250610079	5.54698505823974	1.8994882631084	28.915494350075
342	93	10.645306619478	2.46406099558612	5.94087724417351	15.8631052588024
1239	256	19.97906476862	5.46782180958784	6.93879866258438	29.3716496281684
836	145	15.5999335858748	3.72128604881176	5.95624553556216	21.5337977859644
656	139	13.8093389318256	3.35482521540322	6.75606604039796	19.6405789632404
525	180	16.4720297352498	6.70612273076315	2.93544221330523	33.0707178111273
925	173	17.0512308555854	4.29719958244081	7.95820046614561	25.4464871073484
671	138	13.9790621560178	3.35769593848803	6.80420505784694	20.3969688165672
990	181	17.4228037540355	4.17607361763634	6.61454267822339	25.0611565396977
886	151	16.0544227885136	4.08563576319122	5.20826297775672	22.0881776670111
742	166	15.6854916008781	3.93595425249987	8.17342906387614	24.0891442432698
283	99	11.3374905074633	4.57456770314533	3.47564294310746	20.8222223202237
1114	238	21.4858610507049	8.41393641530687	1.37825373671068	35.9736190010823
595	122	13.7011179552851	2.86795179169328	7.35940056478361	18.7506534867757
741	173	15.6764614699034	5.5286200400774	1.6022825277314	26.7249039004713
751	152	15.7695824857307	4.53785000084485	7.11960054436749	27.7162174892491
599	115	14.1203542353305	3.80856919240791	5.67197201514977	20.8972009051709
612	126	14.0261084100489	3.95747949049371	5.47101780085514	22.1354840657459
390	86	10.7673084904199	1.32819214458704	8.02458701460719	13.8907212300113
561	134	13.8628595459967	3.6961483766395	7.06123961660739	21.4770596217865
440	98	11.767509304906	3.73449955701894	5.04041351774048	19.5505011434601
662	134	14.1457180384716	3.90116792318917	4.33921695038187	22.264197164602
496	112	12.7001583503915	2.90517366046011	7.1699930976542	19.0866879830751
684	140	14.6013273929757	4.26531018991559	5.92884680943907	24.2070195587636
553	126	14.2672022696537	4.05903005471705	7.29392714124906	23.5195583953038
418	89	11.1167293065894	1.726231381783	7.8604560521197	14.7191011235955
733	155	15.7735121848775	5.152700223865	5.41391816391194	25.7284992017773
408	76	10.9000270195097	1.63460234441737	7.04153929359691	13.5822683107563
486	98	12.5523252576809	2.75973553166375	6.11843405771585	19.0237909753476
620	136	13.8026123221789	3.63302320616127	6.11369534416342	21.2078836658629
676	159	15.6525229455332	5.0888071582907	5.57471164389533	26.9549248923145
903	198	17.6791900684091	5.84673639522705	5.08208309804628	31.7897018603985
604	121	14.6556734075759	5.0123249535633	5.96728553761134	25.1082989966578
456	107	11.2625798596772	2.9471651413769	4.07078816350884	15.9309640429443
528	113	12.92062691476	3.66773263574893	5.36737154156966	19.5143198002198
388	103	10.9110065799508	2.93049314347967	4.28397439423082	15.7970443870904
422	108	11.5000361285942	4.29877310963964	2.64772723927665	19.0324113489549
333	96	10.1703060002184	3.49286064919573	2.01820060463662	17.0095012766558
422	121	11.9319760838307	3.22325458735943	5.5994891802108	18.4654843908857
498	99	12.5848255698228	3.80981985933794	5.80720239295049	19.9376898967901
679	159	15.0014202383481	4.85064212157235	4.98624348633909	25.0363455589634
624	156	13.3547407990161	4.66866617833373	0.402674327552287	22.1821270846302
244	59	8.48141452608258	1.50708183501732	5.33594209873115	11.8485244785289
472	112	11.8307406791913	2.88288023530561	4.44904541469749	17.8107432896724
401	106	11.4182215674692	3.22998111479529	4.59623764598808	18.6904507080008
185	76	8.18101479435672	2.58082900924484	3.40507402061581	14.1724269968347
337	94	10.2501181889674	3.21492004303946	5.04905765963704	16.9694156751705
527	163	13.4282419287642	4.7725941974084	3.35840683334795	25.3305097595595
407	104	11.2649800245045	3.10137570451116	3.56275627127663	17.0119008552854
255	79	8.3474647603764	2.57389032176717	2.48004372709816	12.2907285908274
260	81	9.35137537762628	2.26037950520574	5.69366065735804	13.8630156812979
324	94	10.0306286439323	2.63131834323775	4.48815149564888	15.6733577176611
417	114	10.4116380573588	2.59788247076407	4.99979223945084	14.7843454304239
306	101	10.2005955720508	3.10749191303433	3.35140836743146	17.7291016962558
637	160	15.031379445353	6.4675674596265	1.40648609129283	28.6795345695323
338	89	10.1424739754516	2.64182335155119	4.09087529746464	15.6127426357293
336	110	11.6794872680129	4.52466960203341	4.95788044555299	20.4036234830893
406	120	11.7926916453185	4.89530601501658	2.2121036995986	21.6897073004173
269	76	9.27254570258609	2.82888373286383	2.48499653042673	14.6921549911015
483	128	13.1948323254186	4.28048447783961	3.09668815657349	20.7830033329897
328	121	9.9371465142916	3.56642852717955	0.646532469937461	17.604370821
314	86	9.48087684035811	3.46565389546364	1.26118575469357	16.0604927295878
299	97	9.2126017073965	2.39017606388144	2.53888873320098	13.9192286090767
170	56	7.30170681487328	1.44713423274838	5.01798423834972	10.9643002559233
261	70	9.06375144942833	2.87715162960184	3.72813352655681	15.6410305521949
189	59	7.9459096859435	3.12822907820554	2.323518021321	14.2867281209584
291	124	11.5474096443679	4.67820567533619	3.20243550007703	21.1907035209499
274	92	9.62275635563607	2.68832869265704	2.87633013530425	15.0856760827397
306	94	9.23317953799834	3.36233874409524	0.624405557056494	14.6464173733425
203	64	8.03359604455044	2.29605781024422	3.25990078453317	12.8014434000624
307	104	9.59444354260243	3.30180323264492	2.68660109502453	16.1967036788098
272	102	9.12774244838358	2.61328568055373	4.87210515988372	16.0548128775175
355	126	11.1894114608006	4.72312450864023	0.394756511601465	20.2468172926322
215	61	7.7576040587419	1.62573485796214	3.05622313740797	10.4070991626093
322	99	9.12762040924751	3.15249975003538	0.921575331552162	13.9610138296734
200	63	7.35677213126194	1.79606525347202	2.79477791115655	10.9218576281179
240	69	8.47706239955796	2.39642603234171	1.9867762791005	12.0189236772686
221	74	8.41356138976336	2.97980873952925	2.03556759340468	14.0552104513851
129	38	5.91850916650735	0.632939275803726	3.885479752693	7.02192845480331
152	44	6.62730299314709	1.34373034324997	3.70203484363276	9.557270824866
250	70	8.46451763438741	2.38265466611526	1.26628171737379	11.9057266275777
133	42	6.09025536294764	1.20775669544935	2.46356672280912	7.99837001535289
326	108	10.7773299529775	3.69597099672869	3.70486093032269	17.3083172597709
277	119	9.00301822816676	3.02310303226124	1.24338515269771	16.143259589295
196	67	7.74878950118655	2.22981562163518	3.7594464075388	12.9764081561285
189	77	7.85642326731153	2.69323349924946	1.91297422871569	13.4771471897341
207	76	8.35528677366191	3.66337436508126	0.578498629920466	14.7047406473874
207	78	7.8356710445166	2.70035870314447	1.14469304028459	12.7883185519929
333	109	9.97512866338656	3.64963050818844	2.51289076194794	16.7190199819185
316	104	10.1694027524344	3.74146472783956	2.28878472184664	17.4325093333348
173	59	7.33215094534688	2.36280652446932	2.16578072474079	11.7435490858049
125	40	6.04337799254473	1.40404146634848	3.62025551584414	8.58232194688597
130	49	6.91277878030459	2.37442541088646	3.12398254990244	11.8288855044851
167	62	7.48030120074755	2.52780279574782	2.8330680743391	13.4881244255935
125	45	6.01080263516403	1.76429045706982	2.33851276996916	8.94438233242754
186	58	7.58911783266055	2.33468886397173	3.35374743812287	12.1686157012871
116	37	5.66812918261018	1.1666145191532	3.08842179113716	7.62626847033284
161	53	7.14703649956896	2.26036734100104	3.19185952825792	12.0681729121193
218	66	8.31084116358727	2.56292381355766	3.98833238647146	12.6693668283398
179	65	7.11279783392086	2.12582052180576	2.7225118927045	10.5886620171582
281	97	9.67661131769366	3.37857067382578	3.18015755299251	16.7704329902484
189	67	7.72835025766654	2.51959183089507	2.28206954102295	12.9827240967431
133	46	6.36093929002167	1.82354417342692	3.29295805907511	9.88939303081623
324	123	9.29335440942928	3.57150489803634	1.4924845325761	17.0694382292474
191	68	7.90190811340424	3.14433423584284	1.5231773383793	14.3187273022812
99	41	5.28694113411034	0.992869893139038	3.32602808463045	7.34940013415693
151	59	6.60481330173747	1.87457872225577	2.38952997268848	9.77967570424538
188	55	7.37899196026923	2.31046450856172	2.3995178579067	11.4928220502053
114	44	5.70716290057079	1.44030181291937	2.5874179030374	9.00828934146232
136	43	6.2976820686486	2.0227454367698	2.06662944772456	9.75353384115115
227	83	8.38411081821346	2.83937227132839	1.75796303296106	12.9403199268175
121	40	5.8452537597743	1.41792400496091	2.24109348310148	8.16838417313977
143	50	6.83396590441841	1.89053167581151	3.4846520629756	10.4872684718185
182	55	7.13903629891784	1.92335246111463	1.7654161591183	10.3444479459169
322	113	10.0256612428367	3.51520447443957	0.953003257449083	15.7026090832978
147	62	6.812096858594	1.87551401763379	3.46834203359746	9.97401671169863
197	96	8.1729611833778	2.83278054200576	2.04657679125412	14.0868192493018
169	53	6.54281443659563	2.18877245315573	0.570423262559649	9.84334396606753
210	75	7.86666927247293	3.15805198426308	1.55634900399049	14.4599062544986
120	45	5.95117265975226	1.45477952968486	3.09487828596513	8.96911022741976
73	29	4.49377556745571	0.84382780151687	2.94620818804048	5.8508005285779
230	71	8.07799827165644	2.53733492104849	1.52379786342733	13.4084581015485
237	76	7.79101176252215	2.9108577395595	1.39479890626558	12.0938518869136
87	30	4.8441942049884	0.774886553647333	3.49284983931458	6.32455532033676
141	60	6.19135201043736	1.6829848664296	1.97096986842067	9.18067112046947
158	56	7.09116912633139	2.74577858058535	1.2382097016686	11.9864932489934
80	30	4.66918421971497	0.724067868310863	3.18974049797855	6.25362117319059
161	55	7.04715317380333	2.46088993097857	1.04002542880549	10.8999507163948
143	56	6.75808955550993	2.10504703241688	1.75881526103477	10.1815941626976
162	56	7.6190825478561	3.05419200149824	1.96306780424968	12.5937935191936
312	131	12.1017203370436	5.82771054797612	1.87955301560992	23.4855463525424
71	27	4.28463698556378	0.472762686378345	3.30149402934325	5.11821835427969
120	41	5.84182935782737	1.58753379284894	2.41672735091023	8.91485936120706
85	36	5.01175685442759	1.38512045115102	2.4590786691837	8.26588444626533
77	28	4.49656768675668	0.547733230210537	3.45617607497429	5.49826039279138
152	52	6.69513676260943	1.99922217176728	1.69427333396278	10.3452601844527
235	102	9.64779633973394	4.06408851814119	1.02003196307277	17.0392072248901
217	86	7.89897826193103	3.14659046378776	1.31908854580399	14.3485026910612
259	106	8.60637820676537	3.15942446582901	1.17167380645038	14.5133376744331
183	74	6.99672334914336	2.94545440879847	0.756877403510309	11.8677349850009
141	53	5.98303696232011	1.78767802957223	2.23773903082917	9.26282509822378
124	52	6.10005296775213	1.65221438394057	2.03855224761896	9.044862708749
169	71	7.76118507672404	2.62124577908177	2.85175619403202	13.1788394468119
118	51	6.42170647921977	2.17082335834758	1.84980022197189	10.6867242215142
153	58	7.66232176856288	3.0707863489822	1.67036846134939	13.5097841850899
270	93	9.20071138314299	3.42910331765062	2.92504742123336	16.0126626387385
209	77	8.20146234145462	2.80260329045123	2.4938108580476	12.4607800978776
88	30	4.8433705113286	0.90895903892142	3.04119859412188	6.45875805055084
117	48	6.10043702778862	1.94620303782261	2.22136485196732	10.2376492323949
103	43	5.19773889824425	1.17585926584198	2.24041736820955	7.0658648959601
160	91	7.68640156937498	3.47531101403804	0.781456997695007	15.7548427679759
128	52	6.63987324133654	2.6768977499776	1.93553656001325	11.8927965368729
96	34	5.18461807545118	1.37526786819251	2.41176470588232	8.02159714528508
86	41	5.24331640977153	1.79783251058666	1.33702147060151	8.68737896273193
103	43	5.62855347277746	1.556323890386	3.3604449987327	8.95022592328709
119	52	5.99191898287354	1.57034701353439	2.79011887087441	8.93868826668625
165	64	7.03611191092721	3.42735922924389	0.757933302227181	13.1308115853753
116	65	6.26914193014495	2.63712485617115	0.43541451378723	12.3071730659701
94	32	5.05789945188103	1.30566554280244	2.11255547264445	7.36294035185672
106	47	5.68781596421779	1.66829240079627	2.36409692651417	9.25257968750874
88	33	4.98686921416987	1.34355807339907	2.61555704570182	7.61926898537138
72	34	4.54196749676536	1.28214182511575	1.91515536424702	6.92120756709775
174	67	6.74359310220521	2.3713980718218	1.31766617637866	10.6794043367686
90	33	4.9270579146983	1.13688684212725	2.63566692291693	6.59715830523383
211	97	8.36359376279124	3.13780405753943	2.49708087625132	14.8798746847713
90	38	5.49871525174531	1.62592495683688	3.03739391137425	8.47687092742494
120	47	6.42434171533365	2.43166304757778	2.20395134682186	10.7201320573205
88	35	4.83261623072254	1.45381411074382	1.80181314576325	7.57934895701769
64	25	4.07317390268035	0.696027555865207	2.69903686525392	5.08377812261704
79	43	5.06289068167388	1.78098210962015	1.46585437295995	8.25663277957056
137	59	6.62911948848859	2.27287257827356	1.0848781698851	10.5777514174929
133	60	6.52508965822613	2.74527563014057	0.565685424949206	11.3718951806636
182	79	8.30572317674854	3.41144245125539	0.939868090169416	15.2169063249686
88	41	5.05150800205588	1.59913172967883	1.2965886692685	7.57229679573123
200	94	7.86167062247436	2.77910901721457	1.39621327110708	14.599345905215
81	31	4.76174593085558	1.11375397032808	2.79772465897376	7.39582524194327
88	42	4.90304295754561	1.73397088131068	0.690886577549809	8.05346364268138
72	46	5.382714477509	2.49544294970668	0.718707619774559	10.2995998967934
73	30	4.40335544169258	1.01621015362896	2.33333333333331	5.66666666666668
112	65	6.62294361179214	2.91615417855918	0.431866733772853	12.3095479370365
179	93	8.46372245217572	3.52721549827275	1.51673899115917	16.3499847872604
68	31	4.2718717668653	1.18910167947457	1.87901495215622	6.1916999930011
182	92	7.53067350417796	3.25384621250088	1.2137464847737	13.8624973472752
118	48	5.70948504176421	1.67856461567075	2.60624916733268	9.12875683698981
124	49	6.3284832484476	2.51084028420806	0.42022980167297	10.4477837325889
57	23	3.80804458559784	0.571641277191369	2.86626951719123	4.67163746424669
97	37	5.39978818045205	1.91321797476407	1.3826114121544	8.58460238454891
86	37	4.92801002956904	1.1445707506535	1.97944145120008	7.12432637493306
137	65	6.63359479604067	2.47499446398069	1.94753675402652	11.4472290644696
40	26	3.60788453864683	1.54929949303122	0.654976398689466	6.44250860765922
77	30	4.69677409947437	1.03884645034559	2.85676584814213	6.6853903733772
83	35	4.72206317895848	1.09808597264162	2.46328136883325	6.96187870492163
101	59	5.97631727896789	2.71479302829022	0.288135593220318	11.0544862471251
96	48	5.28424926837245	2.17423947820707	0.535623338840972	8.56564216474428
44	19	3.34576555520412	0.484990443716256	2.42619590981389	4.17915948023271
57	26	3.94254260972918	0.754177569258577	2.5197445160246	5.55765903636569
50	22	3.51588539305873	0.33420113516266	2.98930600862865	4.04851773711921
173	78	8.22261237673691	3.95064306324623	1.41839145496815	17.1041017261354
119	44	5.78791796827708	1.73547853855487	2.26874651378276	9.14588490764025
79	32	4.58487696663285	1.18930655250846	1.62078780998624	6.50975830004463
50	22	3.55699261135708	0.494467165368117	2.78202613601805	4.77813546400649
65	27	4.13299744147543	0.779947710642492	2.68307707796661	5.55234475117851
49	28	3.63374558140137	1.03693287359399	1.59439387753921	5.55227936278861
217	104	8.82351746314072	4.26145076876101	1.17873791697863	17.0881481645118
42	19	3.22324405373057	0.330624754879711	2.57034009412102	3.8424657365145
40	22	3.281348704096	0.985065473921721	1.51916136064266	4.95788044555303
71	32	4.5169048489093	1.17215091750153	1.73345978104483	6.9824696785951
58	24	3.88642862862607	0.52689368855598	3.07431112428283	5.04493695588844
126	49	5.60511587418681	2.14790514883711	1.15608237047089	8.95509180882344
79	36	4.85627695020078	1.68940053952537	1.93828389160218	7.7517919075384
83	37	4.91395470097924	1.19800916861683	2.59135495946257	7.11955711395761
55	24	3.82064072130673	0.840549774336564	2.306768422611	5.67049503032046
105	48	5.21028330350941	1.74119710016285	1.09370039570061	8.3981851544776
69	29	4.38921335518695	1.33282528679561	2.03243614183329	6.90774952985282
121	52	6.63826468443647	2.58201471094363	1.24703791052878	10.7853759470649
76	104	10.3261038654593	6.25761369115068	0.659548101524726	22.9227885403903
59	65	7.32649533972701	4.24281973354941	0.461794800609369	15.2425828310345
94	36	5.01167829776545	1.27035054856916	2.11275520775625	7.33086027323394
125	51	6.70109705184108	2.76288849201339	1.04364575546448	11.7110213044085
95	46	5.30022547971454	1.91569757497847	2.13630513315121	9.15320659257049
86	36	4.89994880130574	1.53022285680747	1.31615086005355	7.76809913669563
129	71	7.26204143887035	2.68077950941484	2.09764606738197	12.9067121148475
120	51	6.49290598164359	2.77210032888672	1.05755188707148	10.8943583310276
75	33	4.56052656835251	1.3098971947664	1.04490543330704	6.86014025616469
70	34	4.710237886482	1.56203605291435	1.91515536424702	7.72830146918556
82	39	4.91482584520237	1.57925918104137	1.4820867709352	7.38964394317057
88	45	4.62279680922498	2.20159796766726	1.25806043153054	8.22357346254218
50	22	3.55292823353613	0.743182886006252	1.89660418591141	4.87636397532365
235	131	10.3775348364485	4.95625342469801	2.0438779837074	21.6599754489456
72	32	4.5749997879064	1.68548548366825	1.05048351962323	7.53183348362137
23	15	2.29927526942583	0.674948485166823	1.15084510010891	3.39476721505978
55	27	3.69524928390075	0.943973564565856	1.20583856267405	5.03049684336289
92	42	4.72053297633934	1.40799198689688	0.897527467855718	7.19760762722974
44	21	3.28283011765975	0.520235971656251	2.23606797749979	4.24264068711928
61	26	4.04648436217795	1.08182392507939	1.61538461538464	5.64271536464411
87	42	4.95495099710898	2.39366659219089	0.538748023761217	9.00818473890544
84	33	4.99691837973622	1.65382060465712	2.34040643813939	7.660915317885
83	41	5.46479241824872	2.70662369395751	0.990436122158403	9.80320941995979
94	43	5.38394716928616	1.75750660934889	1.71683989072488	9.1508598986545
54	29	3.86712973241407	1.10188667468859	1.69281899429433	6.04894817951662
86	41	5.02731829216666	1.59014757240846	2.32744789035801	7.99709941467441
53	24	3.65804639741416	0.669744477749806	2.25539476712077	4.97528614475818
62	26	4.10857905143867	1.10795593042312	1.7779883586655	5.70489771934307
61	36	4.00535173250498	1.18226220385853	1.40573121431999	5.555624999566
45	21	3.34249915319368	0.57343979435302	2.20903114376061	4.32311720910128
47	20	3.44711295029987	0.587292352985206	2.10297408448133	4.40709654988407
53	23	3.80422344778835	1.00682980961804	2.06235499576195	5.66386750242855
74	35	4.74619554046011	1.89331674578761	1.37440153952065	8.11896243496718
64	27	4.06363564551809	0.877961250715934	2.13726489574122	5.48848401565717
44	19	3.34044897073644	0.580728464303323	2.42333988067817	4.34425783964135
74	37	4.60645627616038	1.35744233467423	2.29395623501868	7.29994946799004
48	22	3.43882008076376	0.589974720767051	1.62623125636353	4.29683719930779
77	34	4.4590688597293	1.11722548908704	2.21976026636625	6.27208899378992
69	32	4.58470586371706	1.49184092003753	2.05514788093217	7.7563607969524
144	64	8.1388207211755	3.93918337069237	2.13788602142981	14.9177513935789
92	35	5.18544469716267	1.98302490717174	1.75871010245863	7.91969902540879
93	55	5.38905533251306	1.71740722654537	1.52835459517579	8.48793017629656
61	26	4.01689012299534	1.08885244957352	2.08154755811307	6.02128866271702
65	28	4.14583875831568	1.07595736688479	1.78607139286433	5.69248071886889
49	22	3.5877975855154	0.64732588347711	2.22169989270001	4.8363721804436
147	78	7.45181196843424	2.13574168280874	1.72429939845608	11.3476023992026
45	20	3.3579344212896	0.558369431755076	2.48243831746118	4.84381048349331
152	79	6.71110217610951	2.48863052959954	0.839365551903814	11.9955995243023
74	30	4.32820056146198	1.06354329681712	1.41499901845274	5.6805711762893
56	26	3.7666888084782	0.659421325992588	2.42429761681837	4.96451908085183
38	20	3.24197922122354	0.719076302734855	2.10297408448133	4.85000000000002
114	59	6.75921749721679	3.17530868739575	0.334289541073189	11.8340167689208
64	29	4.18007850702344	1.05449585633626	2.00029724307216	5.84876787130129
81	39	4.50375365681968	1.79566736232867	0.834811312620501	7.06595210558692
79	47	5.16233623662952	2.61232744926991	0.124062806273346	10.7046653224193
67	36	4.01788270067272	1.11844031002627	1.36224442613767	5.73683409487315
66	33	4.27451907634013	1.58861941416045	0.596900472836132	6.76165116950795
64	37	4.45508094068842	1.67925412773093	0.858932355787553	7.3930158738323
51	30	3.79121107262207	1.6083278903345	0.200000000000045	6.3906181234682
72	36	4.77428374621334	1.69814129166144	1.62968223820803	8.22194068587066
68	36	4.24491095185558	1.62470970579377	0.917087445512195	6.79517348682498
47	27	3.71925593893122	1.40733021477803	1.68914877792459	6.58853391503149
100	52	5.75385650256978	2.14817574152453	1.29704374837824	10.2670877913835
39	19	3.08145595056115	0.510746426058864	2.36900577577418	4.10155027781452
54	27	3.91014028495395	1.38588581607222	1.88888888888891	6.6592551394541
108	56	6.53139450580727	2.89544735772338	1.13079572849912	11.8950823744049
88	50	4.5304857680889	1.63410486357024	0.551724568965329	7.86539255218709
32	17	2.73412212600594	0.476443433592544	1.94117647058829	3.55675681360733
69	42	4.5699248963487	1.56514749097	1.64009429517089	7.79648301430146
50	23	3.55688204325176	0.772157484864906	2.09869884976478	4.92246115459797
69	32	4.57298374330097	1.7491424673265	1.45673275260083	7.46639607257076
92	45	5.30128714224955	2.75090271484302	0.388730126322998	10.3352686359754
41	18	3.20545420862901	0.447629264411858	2.27845518382337	3.95421325539418
45	20	3.35042104848345	0.634175683765221	2.28527897640528	4.57411193566574
56	28	3.93500220409521	1.55032666099977	0.202030508910436	6.20236952745498
71	45	4.87618387932416	1.95394280965801	1.19463822717473	9.00274306620207
46	21	3.37260655226796	0.631480541255779	2.35798445774089	4.50270767619152
28	16	2.50382961858726	0.405500913790832	2.00097632419777	3.22163099221497
53	25	3.71166105865655	0.971376438695402	1.5231546211728	5.03587132480567
35	19	2.88938652959337	0.595857861102469	1.583327258578	3.86367413731216
52	24	3.67693645734965	1.01769044614193	2.00693242979872	5.91842696818823
65	44	5.27576553422655	2.56505773197468	0.518261556863252	9.69983385731442
40	19	3.1973421829004	0.793844166706259	1.860807318912	4.81111363453742
53	25	3.61555548663805	0.925936565344243	1.30782261794178	4.87754036374897
85	50	5.10845610174487	2.36298037582745	0.282842712474591	9.21954445729291
53	31	3.84682083936325	1.1419047845686	1.92470114711954	5.89925831772707
42	22	3.26060198227857	0.791668602365263	1.92257145295966	4.79259932233673
136	79	7.31263704486489	3.37366454811937	0.54371472392189	14.7357974662667
76	34	4.61409442242954	1.57700642671524	1.49103433595729	6.77275735683282
36	19	2.92290877806523	0.648531568064956	1.90130440717778	4.25307449491302
43	23	3.26613536771586	0.85290376122874	1.38176074626701	4.90746123809474
29	19	2.63093583563036	0.82081940512636	1.11648439134718	4.20953935801156
60	26	4.05952050448598	1.43689664620762	1.17417980942106	6.03784906252013
53	28	3.75788220506417	1.07357162161617	1.30001962308582	5.59758056335637
54	31	3.98683036175035	1.78182566747969	0.563362877308801	6.72222771657322
53	27	3.89795297514472	1.33412874319656	1.8023000089773	5.9805354142316
32	17	2.73515650858615	0.455521885772485	1.94473826527259	3.47507187946871
36	17	2.94196901563769	0.292066328243362	2.30615244516616	3.38171349454227
36	20	3.02491108519098	0.591534383352949	2.00000000000005	4.24264068711933
104	51	6.23510602254998	2.93909082656389	1.33390990993678	11.4598575582628
32	18	2.74486389268324	0.600652927270712	1.73026794471078	3.9291566022415
55	28	4.04845283135388	1.14579046721107	2.21457371398966	6.08664060689896
59	30	4.18990597883862	1.52505704798328	1.75657495016741	6.80824663347487
29	17	2.55196299442057	0.491741939052966	1.76862310333798	3.35345713264453
40	21	3.17246746739937	0.807467309724975	1.91426202307066	4.33123968260915
67	40	4.33237713272942	1.37926914697721	1.39754248593737	7.75906727641925
59	35	4.25035827066544	1.91741893891564	0.561339505839665	7.0488673283191
120	56	6.67847823574925	3.02997901682152	0.974319490407417	12.4248891302079
40	20	3.08581521898497	0.552489306937925	1.87683243791233	4.00281151192508
74	36	4.69632690949471	1.47486387022636	1.6889711237289	7.38747897993708
39	19	3.09983757206589	0.539707360630646	2.02477726964961	3.87226804777183
69	32	4.36280769691681	1.59193855871495	1.19651185744229	6.55699173592586
43	21	3.29219420334565	0.624885806182211	2.48030793202008	4.39799995772145
40	19	3.15262774989259	0.640288014507018	2.06943192119343	4.2634827686481
66	30	4.13927697028218	1.31180433286983	1.14552268516263	5.90865654969236
61	36	4.49722520928365	1.67206421835914	1.27202812687281	7.2077311887229
37	25	3.10929822924266	0.990890771794984	1.10923396990897	4.94271180628608
38	20	3.0738864946705	0.765651237759287	1.75071414000116	4.32030091544563
36	18	2.921072166688	0.316312260880572	2.44507567607393	3.42872758315775
95	50	4.77663234458475	1.68338452073993	0.854400374531765	7.70259696466065
31	17	2.67695879863805	0.49563726280082	1.94028500029077	3.63803437554499
51	30	3.80893390234305	1.68615943454136	0.339934634239511	6.88831538831445
31	17	2.71279442892833	0.561682179532615	2.007770372456	3.7536602667162
26	16	2.42721819729591	0.368721538176993	2.00876983499852	2.98498848406489
69	38	4.48985758508859	1.723164301253	0.236842105263122	7.21863738954749
69	41	4.63709711151685	2.0032710261717	0.794088809565811	8.35617729519288
